"2013-05-17T23:49:48Z"	"http://www.lindsays.co.uk/news-and-features/news/page/3/care-for-the-elderly/collaborative-law/childrens-educational-rights-and-needs/"	"Childrens educational rights and needs | Collaborative law ? Lindsays"	"Childrens educational rights and needs | Collaborative law ? Lindsays Jump to main content Jump to main navigation Jump to related content Lindsays Search For: Home About Us Sectors Services Our Peopl"	"96:UA5p/8P4/8PkUuAyuflJC2H+48L/pFvIZPO9WRmXVYKBVP2B0dwb:D5i0Uk8fJJK/pFIo9JX2KeB0d2"	"ca83ebd68d729fe59c86841203b11453"
"2013-04-18T12:47:26Z"	"http://eladvertiser.zoopla.co.uk/find-agents/estate-agents/contact/?branch_id=17136&label=/find-agents/estate-agents/results/&action=Contact%20agent"	"Contact branch - Zoopla"	"Contact branch - Zoopla Zoopla Sign in MyZoopla Property alerts Saved searches My favourites My account For sale UK property for sale UK new homes for sale UK estate agents Overseas property for sale "	"24:/bkQs+8yD++9GvsqKEgVPJYcQwI5sep/jXi59RhnuTs9m5LX2DHK0BFCXBL:/bjs6ssEgVJvQFKu7s97nuUcX2D49"	"e3f967086765d10473ee20e01b1195ef"
"2013-04-20T06:49:19Z"	"http://www.election-tweets.co.uk/election%20tweets/sj_robinson/tweet/176713220348837889"	"Election Tweets - Stephen Robinson Tweeted on 05-Mar-2012 16:58:09 - Real Time Election 2010 Twitter Feed"	"Election Tweets - Stephen Robinson Tweeted on 05-Mar-2012 16:58:09 - Real Time Election 2010 Twitter Feed ELECTION TWEETS Election Tweets was created to keep track of all the big players in the UK Ele"	"192:ajmKlksGw4LcPm3GlByNYKlEJco47GUbFydvl2rV1lCRS9K2LeLWybxAv:aj7Gw1PmMByyKlW9BUx4v4HlCaWWmAv"	"0a05d44df47e6a38300ec3817afb16ac"
"2013-04-14T05:19:55Z"	"http://gericia.pwp.blueyonder.co.uk/Images/ACLASSW168/alugearshift.jpg"	""	""	"3::"	"fb356ca4025c923183fbe628a35f66d8"
"2013-04-27T07:03:45Z"	"http://www.thecomplainingcow.co.uk/Complaints,customerservice,redress/customer-care/feed/"	"? customer care"	"? customer care ? customer care How to make and deal with complaints effectively and positively How to Refuse Halifax?s (& more) Offer of Redress Without Losing the First Offer! Halifax Halifax Halifa"	"24:0rk1gcPA8mAGRzcohJz+81O92NEvQOSoj9RJTYaz+8QMNvd9jQakFhgBSqo5XJzo:gc2VXPS80921YPtYaS8/VPkhdd5XJS8y"	"a12310f6dfd3f7ff0416e3627814cf24"
"2013-05-08T21:48:41Z"	"http://www.berkshire-jobs.co.uk/cgi-bin/email-job.cgi?vid=25209105&send_to=friend"	"Jobs in Berkshire Berkshire Jobs"	"Jobs in Berkshire Berkshire Jobs Welcome to?Berkshire Jobs, Jobs in Berkshire 68,917 Live Vacancies | Register your CV BerkshireJobs Login Recruiters Home Login Register your CV Search Jobs Training Z"	"24:GXQ52XVi9HXWlykB1k68kwEYn3qNhA1oSUih04XmF6V2tfHy5fj92eDq:GgaaWlNzLYn6Nhxih0afQJy5fj"	"f6a99f760e2b5c44be36f10cfd8aacd3"
"2013-04-29T19:47:50Z"	"http://www.highnamcc.org.uk/mrbs/day.php?year=2013&month=5&day=5&area=1&room=1&timetohighlight=2200"	"Meeting Room Booking System"	"Meeting Room Booking System Highnam Community Centre Meeting Room Booking System 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 Jan Feb Mar Apr May Jun Jul Aug Sep"	"48:j1t/RgzDrIBwcBNqegMi6SxuRTsrGCQJz:j1lIcBNtsu4OJz"	"107ec9f95a4e8bef12a33be993e0223e"
"2013-04-21T20:26:43Z"	"http://www.homestartuttlesford.org.uk/test/images/head_aboutUs_HS.jpg"	""	""	"3::"	"54bd0600d62484fad0e887a7b53f9357"
"2013-05-11T23:02:40Z"	"http://www.solicitors-in-bromley.co.uk/Afonwen/Wales/Home-Insurance-Advisors"	"Best Rate Recommended Home Insurance Advisors in Afonwen | Best Rate Deals Ltd"	"Best Rate Recommended Home Insurance Advisors in Afonwen | Best Rate Deals Ltd BestRateHomeInsuranceAdvisors Login ?/? Portal Login Home Services Sign up About Us Contact Us Best Rate Recommended Home"	"96:TbzynXIcQLtnk5A2GD2+Ud/y0tP6mnIz+PwlVVB:Tbzyn4cQhn8A2GD29VtP6mngmwlVVB"	"d14bfd2a9f0d3948dc245683816b51f3"
"2013-04-21T08:54:29Z"	"http://www.goldersgreen.towntalk.co.uk/events/day/1385942400/26/month"	"December 26th, 2013 - Events - Golders Green - Whats on - Golders Green TownTalk"	"No events for this date. Info Bar Add your stuff + Add Events + Add News + Add Offers + Add Jobs + Add Business + Login Subscribe Did you know you can add your Events for FREE? Promote your events and"	"96:Kpmsy6NjXFhKCblwzlglqmCYH1UXF11d6IVZmXYligVz8B3:AmTOjXfKCElgqzXF5tligGZ"	"939866f70e034ed9e85342fc81cac674"
"2013-05-13T22:49:08Z"	"http://www.rcsimulations.co.uk/shop/page/52?sessid=2OpMovCCBTHG5SoiU7IPG0pdGTcaqnu0aSHXV9dOokjmOo8GU0zBTZl61jknqUnF&shop_param="	"GA Aircraft for FSX/2004 - RC Simulations"	"GA Aircraft for FSX/2004 - RC Simulations R.C Simulations have supplied the Flight Simulation Community since 1989 Shop Foyer Search Shop Items Shopping basket Customer login Shop News Newsletter Subc"	"96:003FhJFXNT+GIBkygzfMXg64xGKNBv1KCtxTi38btMY7LIPfvR:003TJjT+1kyyMXg64xh51pi38btMULIJ"	"d94c707bcbb98d5e68f59b23f5a2005c"
"2013-04-15T09:44:49Z"	"http://medicine.st-and.ac.uk/wEWBQL/k8oaApqRw9QFApvVvYMIArb5lpABArb5gpAB0XkafzdNqCvGGuEeX4vR8NZ/BVg="	"School of Medicine: Error 404 - not found"	"School of Medicine: Error 404 - not found ? Medicine? Entire University ? School of Medicine New Students: Flying Start? Prospective Students Prospective Students: Undergraduate Postgraduate (taught) "	"24:b6cW3wmFE6E0HQNvM7ENX/QNdQvTGKpqraWx2uNQHcZKstDu1KsKQOT:b66mFN3w078PwdQLGdelaQHcIjnK"	"822a252bcdc077c4ec787959649b6d19"
"2013-05-02T03:25:29Z"	"http://www.barmans.co.uk/products/search.asp?searchField=14%22+bladed+knives&c=y1"	"Catering Equipment | Bar Equipment Suppliers & Bar Supplies - Barmans"	"Catering Equipment | Bar Equipment Suppliers & Bar Supplies - Barmans New Arrivals Bar Supplies Barbecue Grills Bottle Coolers Business Catering Catering Equipment Cocktail Cookware Crockery Disposabl"	"48:sU4kI28TFX0vqdfqeIpIyW6UK5VRLotvYyccGoEI9XKZYB2TdQySP1fGHjU6S:CZ28TFX0eGpr1VRLmAy8onOXQy0fmU6S"	"e0d937aa7b939a8539ff2761a31f5394"
"2013-04-21T12:29:36Z"	"http://www.hairstyles.org.uk/hairstyles-for-men-com/hairstyles-for-men-006.htm"	"hairstyles-for-men .com Page 6"	"hairstyles-for-men .com Page 6 Page 6 ? ? Hairstyles for Men .com Page Six To save on Mac, click, hold gif then click 'Save image as' To save on PC, point at gif, right click mouse, click 'Save imag|p"	"6:mtcYL/KNFmcfKOEtLjp2mqg7OEmGjSEcYL78IAGYX/t0S4M4mwZH:mR/oBf5kjHS6b7kG6yE4mUH"	"7bb9e8bad99ba5682ca8b87c91dd3153"
