"2014-06-13T13:30:30Z"	"http://www.manchestereveningnews.co.uk/sport/football/transfer-news/oldham-athletic-could-sign-three-7216873"	"Oldham Athletic could sign three players this week - Manchester Evening News"	"Oldham Athletic could sign three players this week - Manchester Evening News Jobs Motors Property Business Directory Family Notices Travel Dating BuySell Book an Ad Contact Us How we use Cookies Your "	"384:2fDh6CnlqJim8FT9oHhrBeZn+V0VWQAoA5t:IV6E7oBgZn+VUAoW"	"035e67ee05098c29880d20118e6c0106"
"2014-07-14T20:00:52Z"	"https://pbs.twimg.com/profile_images/438620376164081664/EupuDQGw_bigger.jpeg"	""	""	"3::"	"04d4acad52096ff09c65c5bb42e482e8"
"2014-05-04T08:39:02Z"	"https://pbs.twimg.com/profile_images/441745467190566912/miD4yMyR_bigger.jpeg"	""	""	"3::"	"7c73a99008df6b1675f9bb602ee5a6c6"
"2014-07-11T14:23:20Z"	"http://72jin.com/src/p/2/40002/200014616.jpg"	""	""	"3::"	"2c5282dd76a18ce27941f4a63376f273"
"2014-06-01T05:19:59Z"	"https://twitter.com/yorkshirelabour?lang=es"	"Yorks&Humber Labour (yorkshirelabour) en Twitter"	"Yorks&Humber Labour (yorkshirelabour) en Twitter Twitter Consulta de b?squeda Buscar B?squedas guardadas Eliminar Cuenta verificada @ Usuarios recomendados Cuenta verificada @ Cuenta verificada @ Idio"	"192:8su+ljRwGJjrj26fFjVbBtaEEm2YDFjWNhcJ:ZbljtdpbyGnFuO"	"6a6c9107603fb357eec021c1ac9e1143"
"2014-04-07T12:18:32Z"	"http://www.midweekherald.co.uk/news/broadhembury_alien_invasion_1_3419273?id=8&storyId="	"Broadhembury Alien Invasion - News - Midweek Herald"	"Broadhembury Alien Invasion - News - Midweek Herald April 7 2014 Latest news: Appeal launched to trace missing man Tidball brothers star as Exeter Aces host, and perform well in major meeting. Somerse"	"48:VL9vlJmbVcXoajsv/pOsW4EA+fVE8ala+D:99vlJmbub4HpjxZ8aU+D"	"ff13690bbca5ab34dfc7ad31b0c5108e"
"2014-05-27T11:17:16Z"	"http://www.bbc.co.uk/news/magazine-15536544?postId=110764523"	"BBC News - What's happened to Thalidomide babies?"	"BBC News - What's happened to Thalidomide babies? For a better experience on your device, try our mobile site. Accessibility links Skip to content Skip to local navigation Accessibility Help BBC iD BB"	"384:fjAkI+97m7hrCUsxRsIEjoisXqmo62A+sb0Gi/0VhRd0/j32Mxwz0pfzEsMBsFqZ:fjG1rcxtEjolXqmo62A+rdIhz0b32My"	"8c43e4692dddc17179068dd963727396"
"2014-06-02T23:26:05Z"	"http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?assetId=30072&objectId=664729&partId=1"	"British Museum - ornament"	"British Museum - ornament Skip to content Skip to section menu Buy tickets to Vikings Live ? What just happened? To celebrate Vikings Live, we have replaced our Roman alphabet with the runic alphabet "	"192:fEKugKlAIfQygPecEVB8o3GGqFETiMvKM7HjXP3D0sD8GVLY/Nz7xGpHjiVbqTKt:TSfwwbQ4iAjXPD0sDNVLYKjiVWE"	"6a2eec0eaaa2d42fceaf719b070e3037"
"2014-06-27T01:54:17Z"	"https://twitter.com/natalieben?lang=ru"	"Natalie Bennett (natalieben) ? ?"	"Natalie Bennett (natalieben) ? ? ? ? ? ? ? ? ? ? ? ? ? @ ? ? ? ? ? @ ? ? ? @ ?: ? Bahasa Indonesia Bahasa Melayu Dansk Deutsch English EnglishUK Espa?ol Filipino fran?ais Italiano Magyar Nederlands No"	"96:k3W31SJcA8wKP5siDm9rD8rlFqneVz7z6ubbQdfP8I69ICQ2pm:EU9AJKvq9r6GeVzKH8V9IJ2m"	"71cec2dc1c77a9a035556076c1868760"
"2014-06-14T01:51:34Z"	"http://www.royalberkshire.nhs.uk/system/textonlysettings.aspx?colour=0&font=6&size=1&returnurl=/wards-and-services/sleep-unit.htm"	""	"Text-only page configuration Colours Yellow On Black | Black On White | White On Blue | Black On Cream Fonts Verdana | Times | Courier | Helvetica | Arial | Bookman Old Style | Geneva | Chicago | Cour"	"12:KlpQKXVKZE3dlJOeokOxrK73uHCnMct8XfmT5LK:eRK+3dO/rpmBqv+K"	"2782c599092d805eaee107d36c5a37c1"
"2014-04-25T11:11:16Z"	"http://www.stratford-today.co.uk/blogdetail.cfm?id=2030&bid=2018"	"Main Links"	": STRATFORD TODAY : An Independent Family-Owned Newspaper Friday, April 25, 2014 Subscribe to our RSS News Feed Latest News: Menu Home News Sport Letters Blogs Features Videos What's On Family Announc"	"192:hkvYLWJhIXBbTdrHLbrghh/pU0RdPiYBkTVHCHQT4r:KvsHYbBrR8YuTViH"	"20fdd6b48b3e5d02e645baa3fca11629"
"2014-03-21T14:34:55Z"	"http://www.morpethherald.co.uk/motors/reviews/f-sharp-1-5139638"	"F SHARP - Morpeth Herald"	"F SHARP - Morpeth Herald Jump to Content Jump to First Navigation Jump to Content Jump to First Navigation Jump to Second Navigation motors/reviews News Sport What's On Jobs Directory Motors Property "	"384:iGfOrF1itOqCBOrCpU/Lo5+9+HHZ54YTMwdzhU+EU:KAXC8/LMZG4LzhU+7"	"9753aea421ded631fcac3829d17db8c7"
"2014-05-29T08:29:58Z"	"http://www.golwg360.com/newyddion/iaith/ffrwd"	"Golwg360"	"Golwg360 Golwg360 Ffrwd RSS Golwg360"	"3:nSVZJSCM9CBBCn:nQZJxM9CBg"	"5239b07d19c6185734d69b11d42c535e"
"2014-05-12T00:04:41Z"	"http://www.bbc.co.uk/news/magazine-20155645?print=true"	"BBC News - 7 questions on trees"	"BBC News - 7 questions on trees For a better experience on your device, try our mobile site. Accessibility links Skip to content Skip to local navigation Accessibility Help BBC iD BBC iD Settings Sign"	"192:WjJoVrRU0hR574MM6ecaUdDNy/mUktsWLH459XNJbGG:8JsZY6kUamUktsWLH459XLbb"	"3b49171b5db2661cb4e2a0d6b0b2411a"
"2014-04-22T03:18:30Z"	"http://www.porthosp.nhs.uk/system/textonlysettings.aspx?colour=1&font=1&size=7&returnurl=/Breast-Screening/where-will-i-have-to-go.htm.pr"	""	"Text-only page configuration Colours Yellow On Black | Black On White | White On Blue | Black On Cream Fonts Verdana | Times | Courier | Helvetica | Arial | Bookman Old Style | Geneva | Chicago | Cour"	"12:KlpQKXVKZE3dlJOeokOxrK73uHCnMct8XfmT5LK:eRK+3dO/rpmBqv+K"	"db3baf49423cb2ca00cf10f6faa1f27f"
"2014-05-02T21:24:39Z"	"http://www.dewsburyreporter.co.uk/login?referrer=http://www.dewsburyreporter.co.uk/motors/reviews/rover/british-bargain-1-5147934"	"229 Too many connection attempts, limit exceeded, please try later"	"229 Too many connection attempts, limit exceeded, please try later Error 229 Too many connection attempts, limit exceeded, please try later Too many connection attempts, limit exceeded, please try lat"	"3:8PiJLB/sRWHuNMX+MPiJLB/sRWHuNaJLB/sRWHuNKSABMiRXFwukOFobHFHXWn:8WZHpX+3ZHnZH1MyVhkqQl3W"	"None"
"2014-04-29T01:27:43Z"	"http://www.bostonstandard.co.uk/register?referrer=http://www.bostonstandard.co.uk/motors/reviews/the-sho-must-go-on-1-4490605"	"Boston Standard"	"Boston Standard Jump to Content Jump to First Navigation Jump to Second Navigation register News Sport What's On Jobs Directory Motors Property Announcements Buy A Photo More Deals Shop Holidays Datin"	"192:Ymw40fnFhpvJ+JQXJTg218CQgcspe/yvvDaedEJ+dEJokGZ5IzYTpUOStMskOrFb:I+JQXJTgoegVIKDi8iKZ50YTpUdzhU+7"	"dc6e87a127a1ec6fe6ff03f4889cdfee"
"2014-04-29T02:34:13Z"	"http://www.osadvertiser.co.uk/news/local-news/skelmersdale-man-jailed-unprovioked-attack-6813972"	"Skelmersdale man jailed for unprovioked attack on man in Ormskirk which left victim ?looking like the Elephant Man? - Ormskirk and Skelmersdale Advertiser"	"Skelmersdale man jailed for unprovioked attack on man in Ormskirk which left victim ?looking like the Elephant Man? - Ormskirk and Skelmersdale Advertiser Jobs Motors Property Directories Family Notic"	"192:UpxhFW9zFSYUSfIQ8Y9Pu6LZht4UopuJb7c4ymL1QZmEmaM9L4He9hGOxZJm:UpxjWGYUyIZY9P9d4UowcmL4mEM9L4Hx"	"28963b1a6c3453c78b1d8075c4588686"
"2014-06-14T10:54:48Z"	"https://pbs.twimg.com/profile_images/261958124/cwR2-D2_A_4C_bigger.jpg"	""	""	"3::"	"1a628c8c6f954ac537cd0511d6262b8a"
"2014-07-19T02:59:05Z"	"http://www.mrwallpaper.com/wallpapers/graffiti-wall-2560x1440.jpg"	""	""	"3::"	"d186f816632adca7f6cf5ae11693bc21"
"2014-04-15T06:30:35Z"	"http://www.esht.nhs.uk/EasysiteWeb/getresource.axd?AssetID=364563&type=full&servicetype=Inline"	""	""	"3::"	"47a9b8094821e73aef04740667cd8493"
"2014-04-24T12:32:18Z"	"http://www.tfl.gov.uk/bus/stop/490015157T/putney-bridge-station-gonville-street?lineId=265"	"Putney Bridge Station / Gonville Street - Transport for London"	"Putney Bridge Station / Gonville Street - Transport for London Skip to navigationBeta introSkip to contentSkip to footerThe TfL website uses cookies. By continuing to access the site you are agreeing "	"48:/zPES87KSXHlDKMmeuWjII759ukwI1co7F:M7KS3lDKMmeuhk59uPIWy"	"91fc5611912e9be7fae22fdc4ec49076"
"2014-05-30T16:48:25Z"	"http://www.huffingtonpost.co.uk/preetam-kaushik/"	"Preetam Kaushik"	"Preetam Kaushik View mobile site HuffPost's QuickRead... Loading... Sport UK NEWS iOS app Android app More Log in Create Account Notifications Profile Settings Logout 30 May 2014 Edition: UK BR Brasil"	"384:35uRMSTBygiLtE2G+22Bn6v5r9UkgXq+0ad63tjww7lrSBYhxrlUGgc6Pp6evUXe:35l8ylLtE2ZdS7Njad62Gdipc63G2ia"	"2ac70120046750143a0391b59cde0c6a"
"2014-07-03T23:05:29Z"	"http://www.screening.nhs.uk/website_feedback_form.php?.3.15.3.15.15.3.3.15.15.15.3.15.15.3.3.15&textsize=1.3"	"Website Feedback"	"Website Feedback | | | Print page | Tell a Friend | Bookmark Page Information in other languages UK Screening Portal Home UK National Screening Committee About?Us Conferences?&?events Contact?Us Cross"	"48:L+fA2QQHSpLyqIpLvNIcWSq3I0Is80rmLLzO:LtvQ+LgpL6cWSq3I0IsBrmDO"	"1af4560f17bdb1f3e3cbd950808974a5"
"2014-07-29T00:56:37Z"	"http://leewerrell.co.uk/image/cache/data/general/cover3d_1375114008-500x500.png"	""	""	"3::"	"9a4176371fd687676ce91837f60a0e5f"
"2014-06-21T18:36:25Z"	"http://barnettbearsnursery.co.uk/_wp_generated/wpb4ffb342_0f.jpg"	""	""	"3::"	"0489b07bb1d7b91d62a2f964253b9ee7"
"2014-07-07T19:17:59Z"	"http://ductwork.wingroup-jobs-bexhill.co.uk/Sussex/ductwork-fitters-mate-jobs/Hartfield-TN7/"	"The WIN Group - Find ductwork fitters mate jobs in and around Hartfield TN7"	"The WIN Group - Find ductwork fitters mate jobs in and around Hartfield TN7 Home Job Vacancies Submit job vacancy Contact us "Building Better Futures by putting people first" The WIN Group Hadwyn Hous"	"48:M8tkuivBe9i3/PKtMvFGSYbZuUvgjBiwgozWZMl/TjiFTF1YGtuXh8z5FhNF2F1r:WmiHtGDblfoaCpDyuR850n0kNzb"	"ad7b3b4c0086cb2723e00856beb4db1e"
"2014-06-22T15:36:36Z"	"http://besttuition.org.uk/img/content_bg2.gif"	""	""	"3::"	"7111250b7cf4ab77dd4c5da21a12e32b"
"2014-06-20T11:22:16Z"	"http://angsandy.blogspot.co.uk/2013/01/beach-blonde.html"	"Sandy's Space: Beach Blonde"	"Sandy's Space: Beach Blonde Pages Home Resume Photography Link Parties Follow Me January 07, 2013 Beach Blonde After crushing on neutrals last month, I'm happy to play with bold?colours?again.?I went "	"96:dHANp+MJjkQu1g/zo9FERKQsdFyMGQyhMKjG5ZVTPZVXg:67xxkJP9FE9s8MKjMZVTRNg"	"d2b366761c72c3adbd00391654f4ee42"
"2014-07-19T16:29:11Z"	"http://hobbitlc.co.uk/?page_id=1122"	"WL | LONDON CALLING"	"WL | LONDON CALLING LONDON CALLING THE #1 ALLIANCE IN OUR WORLD. Search Primary menu Skip to primary content Skip to secondary content Home Awards and Recognition Campaign Guide?s Avenging Moria 220 C"	"24:WsrLrHY+cNGmzyuW2DXKT1ybnoVTwaxkQtXFNd7:14+DmmuWQaMToxwabl7d7"	"ecd5df005a41ee07e68685f3c350d81e"
"2014-06-24T06:45:35Z"	"http://blinds-wirral.co.uk/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/lightbox/class.lightbox_installer.php"	""	""	"3::"	"d41d8cd98f00b204e9800998ecf8427e"
"2014-06-03T11:31:56Z"	"http://static.bbci.co.uk/h4popular/ic/news/media/images/75263000/jpg/_75263709_policehq01.jpg"	""	""	"3::"	"ed8b218d0bde919776bad1e92972c8d5"
"2014-05-09T06:45:20Z"	"http://commons.wikimedia.org/wiki/File:Shona_witch_doctor_(Zimbabwe).jpg"	"File:Shona witch doctor (Zimbabwe).jpg - Wikimedia Commons"	"File:Shona witch doctor (Zimbabwe).jpg - Wikimedia Commons File:Shona witch doctor (Zimbabwe).jpg From Wikimedia Commons, the free media repository Jump to: navigation, search File File history File u"	"96:CEL5p9qnfutQhJOGB6g/NWlVUKF6Q0ulXq0fXZsOK4pbTNGscOMSNcIJ35/k9iw7:ttqnzJOGSl8JonZsOdqS509iOlVaG0o"	"f8e9eb1c6af18d4bdfb6ac35d39e6024"
"2014-05-09T21:00:31Z"	"http://www.sheffieldtelegraph.co.uk/login?referrer=http://www.sheffieldtelegraph.co.uk/motors/reviews/subaru/forest-trump-1-5148076"	"229 Too many connection attempts, limit exceeded, please try later"	"229 Too many connection attempts, limit exceeded, please try later Error 229 Too many connection attempts, limit exceeded, please try later Too many connection attempts, limit exceeded, please try lat"	"3:8PiJLB/sRWHuNMX+MPiJLB/sRWHuNaJLB/sRWHuNKSABMiRXFwuYPXQHQMeHFHXW:8WZHpX+3ZHnZH1MyVhIX4Ql3W"	"None"
"2014-05-31T18:40:59Z"	"http://www.channel4.com/news/bt-yahoo-targeted-in-global-hack"	"BT Yahoo! targeted in global hack - Channel 4 News"	"BT Yahoo! targeted in global hack - Channel 4 News Skip to Channel 4 News main content Skip to Channel 4 News search Skip to Channel 4 News navigation Skip to Channel 4 navigation Channels Sign in Reg"	"96:DaUtlhwDacfiFy46en9qAtXIgzY+VexLuKja+4D+eS:eUmAyqtG+wX4CH"	"67671e21fed34369406b36573ae5585c"
"2014-05-01T22:13:26Z"	"http://www.worcsacute.nhs.uk/about-us/freedom-of-information/freedom-of-information-disclosure-log/?assetdet1160542=43501&assetdet1105916=41692&assetdet933084=35977"	"Freedom of Information disclosure log"	"Freedom of Information disclosure log [Skip to content] Site map Text Size: larger / normal / smaller login Enter search here... Home About us Our hospitals Services A - Z News Working for us Health p"	"96:wS8KqfX9/zOMuMeMrl0+fN8gaUPK5u0VicQ7qlKYefiwgcQWyW:78K8XdzOMsMrl9fN8gA5XVicTMtOWyW"	"fc0e0b1f253c15de3f5de609ec3a6940"
"2014-04-16T04:38:47Z"	"http://www.norfolkcommunityhealthandcare.nhs.uk/system/textonlysettings.aspx?colour=3&font=1&size=3&returnurl=/Default.aspx?locid=01f005004001"	""	"Text-only page configuration Colours Yellow On Black | Black On White | White On Blue | Black On Cream Fonts Verdana | Times | Courier | Helvetica | Arial | Bookman Old Style | Geneva | Chicago | Cour"	"12:KlpQKXVKZE3dlJOeokOxrK73uHCnMct8XfmT5LK:eRK+3dO/rpmBqv+K"	"cab8b1c29c50ff6bb11346fd1badb9d7"
"2014-06-27T16:07:51Z"	"http://www.streathamguardian.co.uk/leisure/food/pubspy/9602967.PUBSPY__Moon_on_the_Hill__Sutton/"	"PUBSPY: Moon on the Hill, Sutton (From Streatham Guardian)"	"PUBSPY: Moon on the Hill, Sutton (From Streatham Guardian) Jump to main content News Sport Weather forecast Mobile site E-Newsletters News feed Find us on Twitter @streathamnews Follow us on Twitter F"	"96:BnhcLAOLKeFAVaPO7alMERi+jWgGlOHlOYOL/LRgbpyARX2:lhBOLXu8l4OFOYdRX2"	"c4cbb89f750c16f18121e65b83fa1885"
"2014-06-27T18:59:00Z"	"http://www.gazette-news.co.uk/news/local/harwich/11289558.Maternity_centre_joy__but_concerns_remain/"	"Maternity centre joy, but concerns remain (From Gazette)"	"Maternity centre joy, but concerns remain (From Gazette) Jump to main content News Sport Weather forecast Mobile site E-Newsletters News feed Site map Register Log in Maternity centre joy, but concern"	"48:m2mCS2nJruHWUU5daZXCGLeN8WZkCgq/faatzFqTQuQ02k582bEuHWUU5QTvXKZL:m2mh2TEXCGLKFP/faMFmJ2k582bo6yk2"	"c01cf127f011da33e60d4b69afa1180d"
"2014-07-14T12:14:16Z"	"http://www.alquds.co.uk/?p=192498"	"? ? ? ? ? ? ? ? ? ? ? ?"	"? ? ? ? ? ? ? ? ? ? ? ? ? ? Alquds Newspaper ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? July 13, 2014 ? ? ? ? ? ? ? ?: ? ? ? ? ? ? ? ? ?/ ? ? ? ? ? ? ? ? ? ?"	"12:cKi4JtjMw5K79F9F+zsbICiS6QfBzkBHh7R+ubo+QFE:cKi4JGw5KRFn+zsbpiS6QEB7RHSE"	"88e072f446af99adcc4cc6a32913c151"
"2014-06-27T18:14:13Z"	"http://strabanechronicle.com/tag/derrylaughan/"	"Derrylaughan ? The Strabane Chronicle"	"Derrylaughan ? The Strabane Chronicle About Advertising Careers Photo Sales Contact Us Privacy t: +44 (0)28 7188 2100 e: editor@strabanechronicle.com Today Saturday Sunday Rain 19?/9? Chance of Rain 1"	"24:pRB0/T/hGzUMdSos7mJJAEjBi7TWenRjUysFnyRy:pRBKT/4N6Oh9qWiRjcyRy"	"57705fe23ac688d555be0516d470bc01"
"2014-05-23T23:07:04Z"	"http://www.malverngazette.co.uk/jobs/search/posted/30/pageSize/100/keywords/Sales+executive/"	"Sales, executive jobs in Great Malvern - Job Search Results"	"Sales, executive jobs in Great Malvern - Job Search Results Jump to main content News Sport Weather forecast Mobile site E-Newsletters News feed Find us on Facebook Malvern Gazette Like us on Facebook"	"384:BCMvY5t+E+5LAbxFSqnnSNSoK5NeFBaa0Slj9JMr7DxJ/BRSbgNArGyR:BXY5N+5+FSqnnSNSxOc76gNArGe"	"fcbbc2708c5da812d55f7fa3e5df6c87"
"2014-04-23T21:50:22Z"	"http://www.kentandmedway.nhs.uk/welcome/health-information-old/health-a-z/disabilities/?entryid12=6754&p=13&char=C"	"Your health in Kent - Disabilities"	"Your health in Kent - Disabilities [Skip to content] skip links | Accessibility| Site map|?Text: larger / normal / smaller ?|? Text speaker Text speaker off Text speaker ?|? Selected text to mp3?|? Sc"	"48:RzwJeh8JRYSzaHSAu2GrmqOSyV59JxtyxO4rO0oOBOGRsPX:Rzwx58SA9qOSuHty9rWOBZ0X"	"7caba8e87787b4f838ec69426a62c5f2"
"2014-05-09T10:59:47Z"	"http://www.hartlepoolmail.co.uk/logger/p.gif?a=1.6605796&d=/2.9008/2.9009/2.9015"	""	""	"3::"	"db04c7b378cb2db912c3ba8a5a774ee3"
"2014-07-02T22:46:13Z"	"http://www.tate.org.uk/art/artists?aid=2254"	"Art and artists:artists | Tate"	"Art and artists: artists | Tate Skip to main content Galleries Tate Britain Tate Modern Tate Liverpool Tate St Ives Search form Search Main menu Home Art & artists Visit What's on Blogs & channel Join"	"24:/8Q2kQsXh2CxXp5+D9MUmRU1Rt5pqM3sy1pLDuuYpkU7csFPkf:/BQUh3W55AQ77nU6f"	"97e001c6b53c081fedaaf5c4b5efd7da"
"2014-07-11T15:55:09Z"	"http://www.thelancasterandmorecambecitizen.co.uk/li/primary_schools.detail.VGF0aGFtIEZlbGxzIENodXJjaCBvZiBFbmdsYW5kIFZvbHVudGFyeSBDb250cm9sbGVkIFByaW1hcnkgU2Nob29sAExBMiA4UkE-/"	"Homepage - Lancaster And Morecambe Citizen"	"Homepage - Lancaster And Morecambe Citizen Jump to main content News Sport Weather forecast Mobile site E-Newsletters News feed Site map Register Log in Homepage - Lancaster And Morecambe Citizen Got "	"24:jVr7AScXvK9/rToEcbji85cgm/iw5MToEcGtiT3khDPqWe0GggjpHSK72hmHlh:jVwQ4EmLDm/imxEQTvX7ruG"	"ca06432a8ded90f3b854dc772017ec0a"
"2014-07-01T00:48:10Z"	"http://www.bbc.co.uk/news/world-europe-28031469?postId=119827362"	"BBC News - Cameron's allies against Juncker fall away"	"BBC News - Cameron's allies against Juncker fall away For a better experience on your device, try our mobile site. Accessibility links Skip to content Skip to local navigation Accessibility Help BBC i"	"384:75BBY+EBGTbVe9uvom+6+dhR8teJa3sIcPGikVh/eVBqp3c8cZgQkkccEYiSYsV2:7TBLEBGPVMlljdhhJa39WODmBqp3c8ce"	"0ea0daf7f653d060fe47d4b0438f160f"
"2014-07-06T05:51:35Z"	"https://pbs.twimg.com/profile_images/3745778977/d68116b188ef4ce30774c3ec6a9ac2dc_normal.jpeg"	""	""	"3::"	"d3c2bbccf1532c3aae47b6220bc233d8"
"2014-05-25T08:22:42Z"	"http://www.theguardian.com/business/unitedutilities?page=3"	"United Utilities | Business | The Guardian"	"United Utilities | Business | The Guardian Sections Search Edition: AU UK US Sign in The Guardian home australia world comment sport football tech culture life economy travel science environment educa"	"48:a+9Xl3Go32QTFL7Z/bPaqBpFCi7Gsx72uRkY8OET7oAqxUP:a+73J2QpL7FF0i7Diyzd4MmP"	"6703f62d3a4023c7256e4e01aaebb016"
"2014-06-13T04:15:06Z"	"https://pbs.twimg.com/profile_background_images/476627038304866304/HsO1EJwR.jpeg"	""	""	"3::"	"42ecc6264992097614673565393db53c"
"2014-06-25T18:19:54Z"	"https://pbs.twimg.com/profile_images/421645483992297472/qT2AhH1J_normal.jpeg"	""	""	"3::"	"6783ef6696b5af1e2c57c49340666e72"
"2014-06-13T02:45:19Z"	"http://commons.wikimedia.org/wiki/Special:WhatLinksHere/File:Flag_of_the_Central_American_Integration_System.svg"	"Pages that link to "File:Flag of the Central American Integration System.svg" - Wikimedia Commons"	"Pages that link to "File:Flag of the Central American Integration System.svg" - Wikimedia Commons Pages that link to "File:Flag of the Central American Integration System.svg" ? File:Flag of the Centr"	"48:gojoxXIX4nNPDbWyWcMQRj3tJQgZleA4lo8tC2+S:2IXvFcMQTJz1H4"	"436f3a94a6f2f31099d45f75338d4ac2"
"2014-04-04T15:24:48Z"	"http://www.colerainetimes.co.uk/motors/reviews/suzuki/swift-by-name-1-4491205"	"SWIFT BY NAME.. - Coleraine Times"	"SWIFT BY NAME.. - Coleraine Times Jump to Content Jump to First Navigation Jump to Content Jump to First Navigation Jump to Second Navigation motors/reviews/suzuki News Sport What's On Jobs Directory "	"192:da0fnFhpuk1UGxn4nd9T3fy2LLTdyKki+Z5fEG4hYTZUOStMskOrF/8xcevU:f1UHndRy2bdyKkdZ5sZYTZUdzhU+EU"	"ba98a8316ea448b69ec1f444fc433bf1"
