"2013-02-20T12:18:02Z"	"http://www.eef.org.uk/blog/post/UK-Manufacturers-call-for-a-clearer-stronger-strategy-for-growth.aspx"	"EEF Economics Blog | UK Manufacturers call for a clearer, stronger strategy for growth"	"EEF Economics Blog | UK Manufacturers call for a clearer, stronger strategy for growth Skip to main content venues publications policy & media events careers contact us members' area register Home Abo"	"96:vH3c9bgZ0WiZc6osct5rAYNby1aa1ol7Oop08G7c5WMPsX2u+2:vHEXWiLGMYNbW1+Ooy6WJF"	"5b92fc69ea646938b79200852f26ff86"
"2013-03-01T07:50:16Z"	"http://www.thesprout.co.uk/en/login/from/en/news/celebrating-at-thesprout/04040.html"	"The Sprout"	"The Sprout Welcome to The Sprout! Please sign up or login Login Username: Password: Login English ? Cymraeg In your area: Cardiff Your current location is Cardiff Anglesey / Defaid Blaenau Gwent / BYG"	"48:jrxFp9/odDbtIFAmeh0uDG9TXUOXgEz7n:j9TWdDb7meh0sG2Yf7"	"469f4f32e60670dc02ce6f54ec5a0c2b"
"2013-02-13T08:35:49Z"	"http://www.shcg.org.uk/search-firstBase?filter=culture&filterfrom=keywords&offset=0&order_by=title"	"Search firstBASE - from the Social History Curators' Group - SHCG"	"Search firstBASE - from the Social History Curators' Group - SHCG firstBASE firstBASE home About firstBASE Search firstBASE Contribute SHIC SHCG site Browse firstBASE By type bibliographic references "	"24:WW7i+MguNFBtnqopNAfQFTyT8RZ2o2aOZxKGwLuIqRa+M3MuK5t:Wii+MgIDBp+fUTwkZdOPKGeuIqo+Mcu4"	"411c4c9c94e84ea28b18255928c1eb4f"
"2013-03-15T09:15:47Z"	"http://www.calderdale-link.org.uk/events/?month=mar&yr=2012"	"Events ? Calderdale LINk"	"Events ? Calderdale LINk Calderdale LINk Calderdale Local Involvement Network Calderdale LINk Latest news Enter and View : Reports Old News ? Archive What is Enter & View About the LINk Minutes of the"	"48:8Vif9SropGwm1BCPszKXaf9ZS7XOHDFvNUYp4C:5lSEwwcRzBlZSyHDFlUYpb"	"4c824a5de7651af06afa02feb8efdfda"
"2013-03-16T05:39:34Z"	"http://www.ybont.org/calendar/view.php?course=39&view=day&cal_d=26&cal_m=1&cal_y=2013"	"Cynadleddau: Calendar: Day view"	"Cynadleddau: Calendar: Day view Skip to main content Text Size You are currently using guest access (Login) LanguageCymraeg (cy) English (en) Choose your centre... Cardiff and The Vale of Glamorgan Gl"	"24:JRR73Ih3LcwV9AxcoEXT7R1uEJd79BD+CLStT9Bz+ClT9Bu+nJXvjP:JL7do9kcxLbbzK8y"	"e7a0a5a33de40c8d0579e72017cbe721"
"2013-03-10T17:37:47Z"	"http://www.north-herts.gov.uk/dpdataonline/webpages/aconetcgi.gov?ACTION=UNWRAP&RIPSESSION=%7B%5B%2A%211D1A020B050304731D3C3D31617C041E2E343736617C040220343B2B617C043E2836142A36292E3A1F3221363321332A63063C2C353B241A2E213520300705737D656A70747B716B7D1760757662122B3C203B2A2A0705737E626471707F777E7D616670%21%2A%5D%7D"	"North Hertfordshire District Council - Development Plan?Consultations"	"North Hertfordshire District Council - Development Plan?Consultations Skip to main content Accessibility Help Privacy Site map Home A-Z of services Online services Feedback Contact us Search: Developm"	"12:IcP5Zq0l+dFXgq1jvr3fcVusE8A15JVV5V+FFA1EicTecRAiRWdfUpeelZxK1Le6:IcPXyFwqRzquuA1l3V+DTeGWC8elDke6"	"9a717b4ce17500b69dfc3de8cada37ce"
"2013-02-25T03:03:05Z"	"http://www.senedd.assemblywales.org/ieListDocuments.aspx?CId=228&MId=1183"	"Agenda for Enterprise and Business Committee on Wednesday, 5 December 2012, 09:15 | National Assembly for Wales"	"Agenda for Enterprise and Business Committee on Wednesday, 5 December 2012, 09:15 | National Assembly for Wales Skip to content Skip to main navigation Skip to section navigation Skip to site search A"	"96:tncFpUZPd/0GmZMHf987qx8uuvOobBG0O+7tQpjOPb+:BgOZNNmZsF4qxYvOoNG0VtQpjOPC"	"855fd1b8a2cb2e384644440d80e13239"
"2013-01-02T03:40:00Z"	"http://wales.gov.uk/topics/tourism/dtbfl1/ictdiagnostics/?status=-ima%25252525253F&lang=en"	"Welsh Government|Information and Communication Technology (ICT) diagnostic"	"Welsh Government | Information and Communication Technology (ICT) diagnostic Skip to content Information and Communication Technology (ICT) diagnostic Contact Us A-Z Accessibility Site Map Cymraeg Hom"	"192:fzDoKQ6ghNN+2iT6x0Jf3DyZqTjd/9d5ls4SnECn0avjsN62sXG59+:fzDM6gh/+2Ku0JfSCd/91uEEjs02H+"	"d2eb6abf2bb97a76609ab9181086ca05"
"2013-01-18T01:18:56Z"	"http://sackettfamily.info/tekdatabase/g20/p20189.htm"	"The Sackett Family Association - Simmons Edward Sackett"	"The Sackett Family Association - Simmons Edward Sackett The Sackett Family Association Thurmon King's Database Simmons Edward Sackett Welcome Name Index Search Gallery TSFA Home Simmons Edward Sackett"	"48:fdi7Te9sUdg3dwXif/1dG3t3n3FzgMKyBhSzEZS2SyRI8Et03Syh2n:lJjX8Ndgt3n3xgMDBhSzEZYyRIVzr"	"8ee95d19077ce0e6fd5f374166c03310"
"2013-03-21T05:28:34Z"	"http://www.nhsdirect.wales.nhs.uk/Encyclopaedia/c/article/chickenpox?locale=cy"	"Galw Iechyd Cymru - Gwyddoniadur : Brech yr ieir"	"Galw Iechyd Cymru - Gwyddoniadur : Brech yr ieir Cartref Newyddion Amdanom ni Cysylltu ? ni Map y wefan English A A A Eisiau help meddygol nawr? Gwyddoniadur Gwasanaethau Lleol Ffordd o Fyw a Lles Gof"	"384:lwS7cCQWxYIEiiZnbMl40K7Ujc09zCF1uvuvv09zuFI1ouZ+odtN6nFCxSSIxRiQ:T2bU49YjOs7yKZdunFKrrzqqcCG9JMVQ"	"9cdef092fece889495e1cc30fefdec47"
