"2008-09-15T09:12:08Z"	"http://booth.lse.ac.uk/cgi-bin/do.pl?sub=view_booth_only&args=532421,182571,2,small,1"	"Booth Poverty Map (Charles Booth Online Archive)"	"Booth Poverty Map (Charles Booth Online Archive) Booth Poverty Map From this page you can... ? Find nearby pages in the survey notebooks ? Search the map ? Zoom out to whole map ? Return to home page "	"24:qYjf5fVBsPAzuoyKialVUG6zSODBKnBaH+gbwsjxMxkcvtpLFR0xAVvNbC:1TmAzuoy2liGcHNbwsjxMGcvtpLsCVZC"	"0289fa2afa3b81c532936a3dce1feade"
"2008-11-09T21:25:01Z"	"http://www.britishvisitor.com/leisure_fitness/index.php?town_id=1009&level1_id=10"	"Leisure and fitness information attractions accommodation travel 2012 events theatre and concert information"	"Leisure and fitness information attractions accommodation travel 2012 events theatre and concert information North Walsham Town home / Home Add Entry Travel Shop Newsletter Contact?us Offers Travel Ac"	"48:PjHYqu3RdXAkfTpCop7Q9lcORI7dcG6NRXivcKxcLx0KKJNLJz2wV4Q:bYqAA4bpEnx3FXhKyx0KKJNLV2lQ"	"45a86703387a05229860482d6b72e442"
"2008-11-26T10:33:53Z"	"http://www.eglwysfair.org/2008/05/03/wythnos-cymorth-cristnogol-11-17-mai-2008/text/javascript/ul.enhanced-links-4/ul.enhanced-links-4/ul.enhanced-links-5/"	"Darlleniadau?r Sul - Pentecost 4 (A) : Eglwys y Santes Fair"	"Darlleniadau?r Sul - Pentecost 4 (A) : Eglwys y Santes Fair Eglwys y Santes Fair Cynulleidfa Gymraeg Plwyf Aberystwyth Darlleniadau?r Sul - Pentecost 4 (A) Hosea 5.15?6.6 Dychwelaf drachefn i?m lle, n"	"768:h1XK3EJud47oT73bAZGlf/CaIFx0Kk+RwfthHEHwwdthHEBTddAj80z8P1Uvbike:3XiHsaEPEjfVTFXIYLCJqDBLs6Qh+"	"4f2912939560e4d1be53ce19b92c8a90"
"2008-06-30T18:33:08Z"	"http://www.badmintonengland.co.uk/fl/clubs/clubinfo.asp?c=6694"	"News"	"News | ?Home? | ? Log In? | ? Sitemap? | Keywords: ? News Club Future News BADMINTON England GB & England Teams National Rankings Tournaments Play Badminton Join BADMINTON England Counties, Leagues, C"	"12:hwPxY3A0LXJPJ0MxNdB8dM7czItbuaDfiDUppVr6HyYtCkdYtEQ/Xq:+PxGA0L5PJ0eNMM4MLfKa6HHdYtEB"	"27fcbbbee534c50c049e8e1bc567eba1"
"2008-06-17T10:53:40Z"	"http://www.irr.org.uk/2002/january/index.html"	"IRR: 2002 January"	"IRR: 2002 January ? Home About Publications Library/Information Research Contact IRR > 2002 January 2002 Some stories Newcastle asylum seeker leaps to his death Souleyman Diallo, a 28-year-old asylum "	"48:CINqgjZgq7ff/zdX7n9NLgsJBIaAWjJmqkc:HNqgjZtffrrNLBjIDm8qkc"	"5d3e0eea909b53f12997b4e09849ae18"
"2008-10-16T04:35:45Z"	"http://www.londonarchitecturediary.com/planner.php?d=2010-06-08&m=2010-05"	"London Architecture Diary"	"London Architecture Diary ?Tue 8th Jun 10? Event?Type:? All Talks Cycle Rides Tours Walks Events Degree Shows Debates Conferences Exhibitions Film Seminars Installations Others Partner:? All ---------"	"48:Z8VhuEpOqpBXKMgfSNlehvhfY9wWyVEsP4/8KP:2VhnpO4mFVEKEKw8KP"	"321d5e2825faff0a0c87818f1c0f326a"
"2008-06-25T16:08:54Z"	"http://jisc.ac.uk/whatwedo/programmes/programme_rep_pres/repositories_sue/entry.aspx"	"From Entry to EThOS : JISC"	"From Entry to EThOS : JISC skip to content more accessibility options The project will develop an e-theses repository, entirely compliant with EThOS and designed to support the easy deposit and ready "	"192:aK3/KbWTRvLVJ+k1R+VNUSNVaVurEDNwX/z:1SbqRzykr+rUSNVaVuryNgz"	"552a669890aeef40809b2b5178a7b23b"
"2008-03-03T12:17:57Z"	"http://www.womeninlondon.org.uk/events/wrc-0510e3.htm"	"women in london - wrc - why women - october 2005"	"women in london - wrc - why women - october 2005 women in london ?a directory of london based women's groups ?and other groups working for women in london site map groups events > index > event course"	"48:tLRq91/FHQwrkPR+Ix97EvCTfz9/mdqWk:9Rk159YAIx97E0fzL"	"e144e7f7a4bae607f4d0535ed05b203f"
"2008-10-14T15:34:25Z"	"http://www.faversham.org/pages/business_directory_item.aspx?i_PageID=232403&i_DirectoryID=855"	""	" Business Directory?|?Sitemap?|?Gallery?|?Links?|?About Us Home ?|? Community ?|? Visitors Business History ?|? Forum Help ?|? You are here: Home > Business > Shopping > Shops/Services:Town Tuesday, 1"	"12:T+RKr5CIO43xkeqxUCLIXcpx691L7IKQLTVWhj/l:KRK1vB3zYeIzLZWhx"	"b4d3a611f80d42db8b8ed5b28eb96ef3"
"2008-11-05T17:03:10Z"	"http://www.lgbc-wales.gov.uk/minutes/pdf_2004_12_06_c.pdf"	"October 04 meeting agenda"	"October 04 meeting agendaLgbc7m/2004 CYFARFOD COMISIWN FFINIAU LLYWODRAETH LEOL I GYMRU A GYNHALIWYD 6 RHAGFYR 2004 YN NH ? CARADOG, PLAS SANT ANDREAS, CAERDYDD Comisiynwyr Ysgrifenyddiaeth Mrs. S G S"	"192:Pxbieh5YLHCzCcpl+o4SwJbwW74lDK06JXZ5dL3E:PpKwf+o4SwV5UDQJp5dI"	"aac5b39b9eba361399a9b1e614d3a1ef"
"2008-08-29T08:30:17Z"	"http://www.cynulliadcymru.org/bus-home/bus-guide-docs-pub/bus-business-documents/bus-business-documents-doc-laid.htm?act=dis&id=54240&ds=8/2007"	"GEN-LD6707 - Ymateb Gweinidogion Cymru i adroddiad Pwyllgor Archwilio?r Cynulliad Cenedlaethol ar Fynediad Cyhoeddus i Gefn Gwlad (Adroddiad y Pwyllgor (2) 04- 07 Mawrth 2007)"	"GEN-LD6707 - Ymateb Gweinidogion Cymru i adroddiad Pwyllgor Archwilio?r Cynulliad Cenedlaethol ar Fynediad Cyhoeddus i Gefn Gwlad (Adroddiad y Pwyllgor (2) 04- 07 Mawrth 2007) Cynulliad Cenedlaethol C"	"24:rOPfeV5jM2Rjzu4CVAi+OvA2OPfeVppcnJMCIyzOnY+m95DKN+7pOPfeVM7D76:iPM5P9m7AjPM+jIyzj95uN+7oPMM7D76"	"2eafd9b52f5670bca6079220524a50b5"
