"2007-02-05T12:00:00Z"	"http://www.parentscentre.gov.uk/forum/messageposte6f4.html"	"Replying to a message"	"Replying to a message working with Search: Whole forum This category only All of ParentsCentre Advanced search Forum home | ParentsCentre | Join | Login | Rules | Help Reply to topic, ‘tickling as bul"	"192:gM8oPzLd1GHhi5gh+2CugruZjPZ+/udyanC1ERd9dtz0kKccw2:gM8oPzLzYSiCrru1PVdyYCyd3cw2"	"7d8e932e2dcc0daab0108ae31d40538f"
"2007-06-27T13:00:00Z"	"http://phoebe-project.conted.ox.ac.uk/cgi-bin/trac.cgi/wiki/WikiStartd44a.txt"	""	"= Welcome to the Phoebe Project === A practitioner-focused environment to support design for learning ==The Phoebe project aims to guide practitioners working in post-compulsory learning (FE, HE and A"	"96:Y4ivJAR3URRYff0SGQYGcPADxf246DaCWbHk+nyLA:Y4sAR3URRYffAPG/L9bHk+yLA"	"d98b22d92030087366f5fb5e7e46b210"
"2007-07-06T13:00:00Z"	"http://www.litrg.org.uk/access/indexc7d5.html"	"Accessibility"	"Low Incomes Tax Reforms Group - Home Text too small We are committed to making this site accessible to all visitors using any browser. However, if you experience any difficulty in viewing any of the p"	"48:Wt3EvWLKZGieFmaOz7l6Dq/PDHslSmZ21Ha:pWieIBUDqnDHs1216"	"7b1b470c195aaaf50478882108035da8"
"2007-02-08T12:00:00Z"	"http://www.hero.ac.uk/uk/information/email_this_page_to_a_friend7999.html"	"Email this page to a friend : HERO"	"Email this page to a friend : HERO Studying Uni. finder Research Business Inside HE News Search Additional searches  Site map HERO homepage > Information > Email this page to a friend   Information He"	"12:reztSZ2BsUFMj64W0cXLd9eIKg/jzh9W/vD0ICQNLcT/DOWTShisFOlJpgzNF:+IIBR6dWr5hzh6vD04LeOJ2V6X"	"29c9d3344ca7e53d6be2cc5a7717d6f2"
"2007-03-22T12:00:00Z"	"http://del.icio.us/elearningfocus/ple+socialsoftware.html"	"elearningfocus' bookmarks tagged with "ple+socialsoftware" on del.icio.us"	"elearningfocus' bookmarks tagged with "ple+socialsoftware" on del.icio.us skip to content del.icio.us / elearningfocus / ple+socialsoftware popular | recent login | register | help del.icio.us the web"	"24:sbaVKT4eXaBMPhuElcWZURIK1O729rk0/orWbWNLHInwJTGInxnvMhXpUcmdo/:sbwoTnZURI6O2+XrWbK+wc8vMhQdM"	"a7b60ad049f8a5b0e21817ae25150672"
"2007-11-01T12:00:00Z"	"http://www.rdfunding.org.uk/Queries/ListGrantDetailsfe47.html"	"RDFunding - Research and Development Information Details of the award"	"RDFunding - Research and Development Information Details of the award Pancreatic Cancer Research Fund Other Awards funded by Pancreatic Cancer Research Fund Pancreatic Cancer Research Fund Project Gra"	"24:Uk3finNsybB7hKjaHDrpepwBYHoNSOrE3aAnm3Jy:0TbBNA0peUSqkhmI"	"70c857e36a9376a9c98e2db937b9847c"
"2007-02-02T12:00:00Z"	"http://www.netregs.gov.uk/netregs/sectors/287956/628823/indexbb5a.html"	"Environment Agency - Recycling Non-Metal Materials"	"Environment Agency - Recycling Non-Metal Materials Environment Agency Skip to page content Primary navigation: links to main site sections Text Only Cymraeg 3 February 2007 Help Legal More resources L"	"96:TyRjYPzee8Z8UWK64YgK6v0LGMZEyDKtde3:feeKYKtaLSAE9e3"	"4502eafde1353c288d15022be7ba8064"
"2007-08-22T13:00:00Z"	"http://www.vam.ac.uk/collections/photography/past_exhns/twilight/competition/indexad0c-2.html"	"Photography Competition - Victoria and Albert Museum"	"Photography Competition - Victoria and Albert Museum Jump to navigation TWILIGHT Previous image | Return to database | Next image 'istanbul-se', selma etili, 2006 'istanbul-se' selma etili 22 November"	"12:qzoS3jor4/IaIYRbrNaZBMC4yL6jrQFJSFrmkHbf0EkZoAqzNQbbF:qz/3jltRbZaZBMCSrQFIFrp8ZoAmNAbF"	"c93758336fff5f18d2482c31224f0ac0"
"2007-09-01T13:00:00Z"	"http://www.continence-foundation.org.uk/products/hand-held-urinals.html"	"The Continence Foundation"	"The Continence Foundation Home News Awareness Week 17-23 September Conferences About us Campaigns Symptoms and treatments Publications Products Products directory Clinics In Depth Contact Us Forum Fun"	"96:yPIrjUf2ZKzNUi2GDoaPZX010uyvYqhEvqUM2j3ItE8AkBAX/zvHIl/rZwNgrdtg:lKzi7KPZE1Z+Ys95E8AkBaTG+qrdG"	"7dc8ec19919e670d7290628e2f16066d"
"2007-01-05T12:00:00Z"	"http://www.medialens.org/forum/posting3cc3.html"	"Page has moved"	"Page has moved Click here... "	"3:K//MOULFn:K//H2"	"2272bc4c3959175d0010853808354e57"
"2007-02-03T12:00:00Z"	"http://www.ahrc.ac.uk/ahrb/website/awards/award_detaile14a-2.html"	"Award Detail"	"Award Detail Search you are here: Home > Award Listings > Search Results > Award Details Award Listings Advanced Search Browse Awards Case Studies From Gangster to Gansta: Criminal self-representation"	"12:goWoyEHTAN++X4R+HSp10PRWqu2CLhOnciLLKIDh1bLeTnnleDcT9PfKIl:PWoxUhXK+Hq0wquxLhRsL5Dh1veTnl7j"	"97e377b94dd547a8601256df6f65dec1"
"2007-02-02T12:00:00Z"	"http://www.netregs.gov.uk/netregs/sectors/457023/458540/indexb620.html"	"Asiantaeth yr Amgylchedd - Prosesu Cig a Dofednod"	"Asiantaeth yr Amgylchedd - Prosesu Cig a DofednodAsiantaeth yr Amgylchedd - golwg testun yn unig Ewch yn syth at ddefnyddio'r safle Cynhyrchu, Prosesu a Chadw Cig a Dofednod Mae’r canllawiau canlynol "	"48:Oy+pNIuHltBfaboiRG7VbU5gnfi5HHG44sFARSfppzVQGRjYhXhOOnw:Oy+pquH1oGxdi5HH5AwUGRjYtu"	"eb3e74e8eff2d1b69e3ecdd5d23b84ca"
"2007-03-02T12:00:00Z"	"http://www.communitiescymru.com/item043f.html"	"Ffotograff portread o ŵr a'i wraig, tua 1940au, Llandrindod. :: Cymunedau Cymru"	"Ffotograff portread o ŵr a'i wraig, tua 1940au, Llandrindod. :: Cymunedau Cymru Ynglŷn â Cymunedau Cymru | Cyflwyno eich Syniadau | Hafan | English Chwilio'r Portreadau Dywedwch beth yr ydych chi'n ei"	"24:QNGaqXNnNnzhkctfVVcF5HE0MhQkcl/elQik6o1qWo9VyxKpeAE8:TaIhRtfV8Eu75J0F9VLpe38"	"46e6e0c6b6f2cc08fc603a53bd98b9c2"
